Year,Make,Model,Engine,code,Master Make,Cyclinders,Size,Fuel Type
2015,Blue Bird,Blue Bird,All American RE AAC3503-3604,6 Cylinders 8.9L MFI Turbo Dsl,"","","",8.9,6,Diesel,Diesel,35203604
2015,Blue Bird,Blue Bird,All American RE AAC3503-3604,6 Cylinders 8.9L Natural Gas,"","","",8.9,6,Natural Gas,Natural Gas,35203603
2015,Blue Bird,Blue Bird,All American RE AAC3707-3808,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35203702
2015,Blue Bird,Blue Bird,All American RE AAC3707-3808,6 Cylinders 8.9L MFI Turbo Dsl,"","","",8.9,6,Diesel,Diesel,35203703
2015,Blue Bird,Blue Bird,All American RE AAC3904-4100,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35203802
2015,Blue Bird,Blue Bird,All American RE AAC3904-4100,6 Cylinders 8.9L MFI Turbo Dsl,"","","",8.9,6,Diesel,Diesel,35203804
2015,Blue Bird,Blue Bird,All American RE AAC3904-4100,6 Cylinders 8.9L Natural Gas,"","","",8.9,6,Natural Gas,Natural Gas,35203803
2015,Blue Bird,Blue Bird,Vision School Bus BB1800-2199,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35203902
2015,Blue Bird,Blue Bird,Vision School Bus BB2200-2509,10 Cylinders 6.8L FI LPG SOHC,"","","",6.8,10,Propane,Propane,35204003
2015,Blue Bird,Blue Bird,Vision School Bus BB2200-2509,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35204002
2015,Blue Bird,Blue Bird,Vision School Bus BB2510-2700,10 Cylinders 6.8L FI LPG SOHC,"","","",6.8,10,Propane,Propane,35204103
2015,Blue Bird,Blue Bird,Vision School Bus BB2510-2700,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35204102
2015,Blue Bird,Blue Bird,Vision School Bus BB2701-2809,10 Cylinders 6.8L FI LPG SOHC,"","","",6.8,10,Propane,Propane,35204203
2015,Blue Bird,Blue Bird,Vision School Bus BB2701-2809,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35204202
2015,Blue Bird,Blue Bird,Vision School Bus BB3007-3108,10 Cylinders 6.8L FI LPG SOHC,"","","",6.8,10,Propane,Propane,35204303
2015,Blue Bird,Blue Bird,Vision School Bus BB3007-3108,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35204302
2015,Blue Bird,Blue Bird,Vision School Bus BB3109-3400,10 Cylinders 6.8L FI LPG SOHC,"","","",6.8,10,Propane,Propane,35204403
2015,Blue Bird,Blue Bird,Vision School Bus BB3109-3400,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35204402
2015,Blue Bird,Blue Bird,Vision School Bus BB3503-3604,10 Cylinders 6.8L FI LPG SOHC,"","","",6.8,10,Propane,Propane,35204503
2015,Blue Bird,Blue Bird,Vision School Bus BB3503-3604,6 Cylinders 6.7L MFI Turbo Dsl,"","","",6.7,6,Diesel,Diesel,35204502
2015,BMW,BMW,228i,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34854601
2015,BMW,BMW,228i xDrive,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34854701
2015,BMW,BMW,320i,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34784701
2015,BMW,BMW,320i xDrive,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34784801
2015,BMW,BMW,328d,4 Cylinders 2.0L Turbo Dsl DOHC,"","","",2.0,4,Diesel,Diesel,34855101
2015,BMW,BMW,328d xDrive,4 Cylinders 2.0L Turbo Dsl DOHC,"","","",2.0,4,Diesel,Diesel,34855201
2015,BMW,BMW,328i,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34854801
2015,BMW,BMW,328i GT xDrive,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34855001
