Year,Make,Model,Sub Model,Code1,Engine,code 2,Make',Cyclinders,Vin,Vin Size,Size,Fuel Type
2015,Bentley,Bentley,Continental GTC V8 S,Continental,GTC V8 S,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged - 4 valve DOHC,,,,4.0,8,Gas,8,Gas,127530,7358
2015,Bentley,Bentley,Continental GT Speed,Continental,GT Speed,W12 - 6.0L 5998cc 366ci FLEX DI Turbocharged - 4 valve DOHC,,,,6.0,12,Flex,12,Flex,127524,7236
2015,Bentley,Bentley,Continental GT V8,Continental,GT V8,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged - 4 valve DOHC,,,,4.0,8,Gas,8,Gas,127525,7358
2015,Bentley,Bentley,Continental GT V8 S,Continental,GT V8 S,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged - 4 valve DOHC,,,,4.0,8,Gas,8,Gas,127526,7358
2015,Bentley,Bentley,Flying Spur,Flying Spur,Base,W12 - 6.0L 5998cc 366ci FLEX DI Turbocharged - 4 valve DOHC,,,,6.0,12,Flex,12,Flex,130182,7236
2015,Bentley,Bentley,Flying Spur V8,Flying Spur,V8,V8 - 4.0L 3993cc 243ci GAS DI Turbocharged - 4 valve DOHC,,,,4.0,8,Gas,8,Gas,130181,7358
2015,Bentley,Bentley,Mulsanne,Mulsanne,Base,V8 - 6.8L 6748cc GAS MFI Turbocharged - 2 valve OHV,,,,6.8,8,Gas,8,Gas,127531,7619
2015,Blue Bird,Blue Bird,All American FE AAC2810-3006,All American FE,AAC2810-3006,L6 - 6.7L 408ci DIESEL MFI Turbocharged type ISB 6.7 - 4 valve ,ISB,,,6.7,6,Diesel,6,Diesel,141334,14094
2015,Blue Bird,Blue Bird,All American FE AAC3007-3108,All American FE,AAC3007-3108,L6 - 6.7L 408ci DIESEL MFI Turbocharged type ISB 6.7 - 4 valve ,ISB,,,6.7,6,Diesel,6,Diesel,141335,14094
2015,Blue Bird,Blue Bird,All American FE AAC3401-3502,All American FE,AAC3401-3502,L6 - 6.7L 408ci DIESEL MFI Turbocharged type ISB 6.7 - 4 valve ,ISB,,,6.7,6,Diesel,6,Diesel,141336,14094
